,Datetime,Tweet Id,Text,Username,tokens,pos_tokens,Party
131,2022-03-08 03:36:44+00:00,1.5e+18,"Hearty congratulation and best wish to all woman power on the occasion of ""International Women's Day""!
#HappyWomensDay2022",SwamiPMaurya,"['Hearty', 'congratulation', 'and', 'best', 'wish', 'to', 'all', 'woman', 'power', 'on', 'the', 'occasion', 'of', '""International', ""Women's"", 'Day""!\n#HappyWomensDay2022']","[['Hearty', 'n'], ['congratulations', 'n'], ['and', 'n'], ['best', 'a'], ['wishes', 'n'], ['to', 'n'], ['all', 'n'], ['women', 'n'], ['power', 'n'], ['on', 'n'], ['the', 'n'], ['occasion', 'n'], ['of', 'n'], ['""International', 'a'], [""Women's"", 'n'], ['Day""!\n#HappyWomensDay2022', 'n']]",SP
132,2022-03-07 02:56:12+00:00,1.5e+18,"Overthrow the BJP government, which be anti-farmer, anti-Dalit, anti-backward, anti-unemployed youth and anti-small and medium traders, and form the Samajwadi Party government in the state by vote heavily in the 7th and final phase of elections.",SwamiPMaurya,"['Overthrow', 'the', 'BJP', 'government,', 'which', 'be', 'anti-farmer,', 'anti-Dalit,', 'anti-backward,', 'anti-unemployed', 'youth', 'and', 'anti-small', 'and', 'medium', 'traders,', 'and', 'form', 'the', 'Samajwadi', 'Party', 'government', 'in', 'the', 'state', 'by', 'vote', 'heavily', 'in', 'the', '7th', 'and', 'final', 'phase', 'of', 'elections.']","[['Overthrow', 'n'], ['the', 'n'], ['BJP', 'n'], ['government,', 'n'], ['which', 'n'], ['is', 'v'], ['anti-farmer,', 'a'], ['anti-Dalit,', 'a'], ['anti-backward,', 'a'], ['anti-unemployed', 'a'], ['youth', 'n'], ['and', 'n'], ['anti-small', 'n'], ['and', 'n'], ['medium', 'n'], ['traders,', 'n'], ['and', 'n'], ['form', 'v'], ['the', 'n'], ['Samajwadi', 'n'], ['Party', 'n'], ['government', 'n'], ['in', 'n'], ['the', 'n'], ['state', 'n'], ['by', 'n'], ['voting', 'v'], ['heavily', 'r'], ['in', 'n'], ['the', 'n'], ['7th', 'n'], ['and', 'n'], ['final', 'a'], ['phase', 'n'], ['of', 'n'], ['elections.', 'n']]",SP
133,2022-03-07 01:31:37+00:00,1.5e+18,"In the last and seventh phase of election in Uttar Pradesh also, clear the dust of BJP. Please give your support in form the government of SP by vote heavily by press the button in front of the cycle symbol.",SwamiPMaurya,"['In', 'the', 'last', 'and', 'seventh', 'phase', 'of', 'election', 'in', 'Uttar', 'Pradesh', 'also,', 'clear', 'the', 'dust', 'of', 'BJP.', 'Please', 'give', 'your', 'support', 'in', 'form', 'the', 'government', 'of', 'SP', 'by', 'vote', 'heavily', 'by', 'press', 'the', 'button', 'in', 'front', 'of', 'the', 'cycle', 'symbol.']","[['In', 'n'], ['the', 'n'], ['last', 'a'], ['and', 'n'], ['seventh', 'a'], ['phase', 'n'], ['of', 'n'], ['elections', 'n'], ['in', 'n'], ['Uttar', 'n'], ['Pradesh', 'n'], ['also,', 'n'], ['clear', 'v'], ['the', 'n'], ['dust', 'n'], ['of', 'n'], ['BJP.', 'n'], ['Please', 'n'], ['give', 'v'], ['your', 'n'], ['support', 'n'], ['in', 'n'], ['forming', 'v'], ['the', 'n'], ['government', 'n'], ['of', 'n'], ['SP', 'n'], ['by', 'n'], ['voting', 'v'], ['heavily', 'r'], ['by', 'n'], ['pressing', 'v'], ['the', 'n'], ['button', 'n'], ['in', 'n'], ['front', 'n'], ['of', 'n'], ['the', 'n'], ['cycle', 'n'], ['symbol.', 'n']]",SP
134,2022-03-05 12:40:38+00:00,1.5e+18,"Now a lot have happened
Vote 85, Raj 15,
Won't work, won't work.",SwamiPMaurya,"['Now', 'a', 'lot', 'have', 'happened\nVote', '85,', 'Raj', ""15,\nWon't"", 'work,', ""won't"", 'work.']","[['Now', 'r'], ['a', 'n'], ['lot', 'n'], ['has', 'v'], ['happened\nVote', 'v'], ['85,', 'n'], ['Raj', 'n'], [""15,\nWon't"", 'n'], ['work,', 'n'], [""won't"", 'n'], ['work.', 'n']]",SP
135,2022-03-05 06:10:03+00:00,1.5e+18,"Modi ji you be great
First you campaign for SP by cycle and now you respect SP by wear a red alert red cap on your head.
Thank you very much ..",SwamiPMaurya,"['Modi', 'ji', 'you', 'be', 'great\nFirst', 'you', 'campaign', 'for', 'SP', 'by', 'cycle', 'and', 'now', 'you', 'respect', 'SP', 'by', 'wear', 'a', 'red', 'alert', 'red', 'cap', 'on', 'your', 'head.\nThank', 'you', 'very', 'much', '..']","[['Modi', 'n'], ['ji', 'n'], ['you', 'n'], ['are', 'v'], ['great\nFirst', 'a'], ['you', 'n'], ['campaigned', 'v'], ['for', 'n'], ['SP', 'n'], ['by', 'n'], ['cycling', 'v'], ['and', 'n'], ['now', 'r'], ['you', 'n'], ['respected', 'v'], ['SP', 'n'], ['by', 'n'], ['wearing', 'v'], ['a', 'n'], ['red', 'a'], ['alert', 'n'], ['red', 'a'], ['cap', 'n'], ['on', 'n'], ['your', 'n'], ['head.\nThank', 'n'], ['you', 'n'], ['very', 'r'], ['much', 'a'], ['..', 'n']]",SP
136,2022-03-05 06:07:48+00:00,1.5e+18,"Fuck you up,
Bulls fee the field.
Vote take cycle,
Lotus offerings.",SwamiPMaurya,"['Fuck', 'you', 'up,\nBulls', 'fee', 'the', 'field.\nVote', 'take', 'cycle,\nLotus', 'offerings.']","[['Fuck', 'n'], ['you', 'n'], ['up,\nBulls', 'v'], ['feed', 'v'], ['the', 'n'], ['field.\nVote', 'n'], ['took', 'v'], ['cycle,\nLotus', 'n'], ['offerings.', 'n']]",SP
137,2022-03-04 12:11:26+00:00,1.5e+18,"On March 10, the people of Uttar Pradesh will also take out the heat of Yogi who threaten to take out the heat and bulldozer will also run to shatter the pride of BJP leaders.",SwamiPMaurya,"['On', 'March', '10,', 'the', 'people', 'of', 'Uttar', 'Pradesh', 'will', 'also', 'take', 'out', 'the', 'heat', 'of', 'Yogi', 'who', 'threaten', 'to', 'take', 'out', 'the', 'heat', 'and', 'bulldozer', 'will', 'also', 'run', 'to', 'shatter', 'the', 'pride', 'of', 'BJP', 'leaders.']","[['On', 'n'], ['March', 'n'], ['10,', 'n'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['Uttar', 'n'], ['Pradesh', 'n'], ['will', 'n'], ['also', 'r'], ['take', 'v'], ['out', 'n'], ['the', 'n'], ['heat', 'n'], ['of', 'n'], ['Yogi', 'n'], ['who', 'n'], ['threatens', 'v'], ['to', 'n'], ['take', 'v'], ['out', 'n'], ['the', 'n'], ['heat', 'n'], ['and', 'n'], ['bulldozers', 'n'], ['will', 'n'], ['also', 'r'], ['run', 'v'], ['to', 'n'], ['shatter', 'v'], ['the', 'n'], ['pride', 'n'], ['of', 'n'], ['BJP', 'n'], ['leaders.', 'n']]",SP
138,2022-03-03 15:52:38+00:00,1.5e+18,"In the political Mahabharata of Uttar Pradesh, 6 chakras of the Chakravyuh form by the Kaurava form BJP have be broken, the 7th chakra will collapse on 7th March and on 10th March the entire Kaurava form BJP include Krishna a Akhilesh and Arjun a Swami, Yogi a Duryodhana will end and Pride will shatter.",SwamiPMaurya,"['In', 'the', 'political', 'Mahabharata', 'of', 'Uttar', 'Pradesh,', '6', 'chakras', 'of', 'the', 'Chakravyuh', 'form', 'by', 'the', 'Kaurava', 'form', 'BJP', 'have', 'be', 'broken,', 'the', '7th', 'chakra', 'will', 'collapse', 'on', '7th', 'March', 'and', 'on', '10th', 'March', 'the', 'entire', 'Kaurava', 'form', 'BJP', 'include', 'Krishna', 'a', 'Akhilesh', 'and', 'Arjun', 'a', 'Swami,', 'Yogi', 'a', 'Duryodhana', 'will', 'end', 'and', 'Pride', 'will', 'shatter.']","[['In', 'n'], ['the', 'n'], ['political', 'a'], ['Mahabharata', 'n'], ['of', 'n'], ['Uttar', 'n'], ['Pradesh,', 'n'], ['6', 'n'], ['chakras', 'n'], ['of', 'n'], ['the', 'n'], ['Chakravyuh', 'n'], ['formed', 'v'], ['by', 'n'], ['the', 'n'], ['Kaurava', 'n'], ['form', 'n'], ['BJP', 'n'], ['have', 'v'], ['been', 'v'], ['broken,', 'v'], ['the', 'n'], ['7th', 'n'], ['chakra', 'n'], ['will', 'n'], ['collapse', 'v'], ['on', 'n'], ['7th', 'n'], ['March', 'n'], ['and', 'n'], ['on', 'n'], ['10th', 'n'], ['March', 'n'], ['the', 'n'], ['entire', 'a'], ['Kaurava', 'n'], ['form', 'n'], ['BJP', 'n'], ['including', 'v'], ['Krishna', 'n'], ['as', 'n'], ['Akhilesh', 'n'], ['and', 'n'], ['Arjun', 'n'], ['as', 'n'], ['Swami,', 'n'], ['Yogi', 'n'], ['as', 'n'], ['Duryodhana', 'n'], ['will', 'n'], ['end', 'v'], ['and', 'n'], ['Pride', 'n'], ['will', 'n'], ['shatter.', 'v']]",SP
139,2022-03-03 01:43:42+00:00,1.5e+18,"Respected voter of 332, Vidhan Sabha Fazilnagar be request to vote first, then have refreshments.",SwamiPMaurya,"['Respected', 'voter', 'of', '332,', 'Vidhan', 'Sabha', 'Fazilnagar', 'be', 'request', 'to', 'vote', 'first,', 'then', 'have', 'refreshments.']","[['Respected', 'v'], ['voters', 'n'], ['of', 'n'], ['332,', 'n'], ['Vidhan', 'n'], ['Sabha', 'n'], ['Fazilnagar', 'n'], ['are', 'v'], ['requested', 'v'], ['to', 'n'], ['vote', 'v'], ['first,', 'n'], ['then', 'r'], ['have', 'v'], ['refreshments.', 'n']]",SP
140,2022-03-03 01:34:30+00:00,1.5e+18,All respect voter be request to vote heavily in favor of SP by press the button with the election symbol cycle.,SwamiPMaurya,"['All', 'respect', 'voter', 'be', 'request', 'to', 'vote', 'heavily', 'in', 'favor', 'of', 'SP', 'by', 'press', 'the', 'button', 'with', 'the', 'election', 'symbol', 'cycle.']","[['All', 'n'], ['respected', 'v'], ['voters', 'n'], ['are', 'v'], ['requested', 'v'], ['to', 'n'], ['vote', 'v'], ['heavily', 'r'], ['in', 'n'], ['favor', 'n'], ['of', 'n'], ['SP', 'n'], ['by', 'n'], ['pressing', 'v'], ['the', 'n'], ['button', 'n'], ['with', 'n'], ['the', 'n'], ['election', 'n'], ['symbol', 'n'], ['cycle.', 'n']]",SP
141,2022-03-02 14:03:56+00:00,1.5e+18,"I be request the people of my assembly constituency Fazilnagar not to pay heed to any rumor of opponent and vote first and then have refreshments.
Jay Bhim Jay Samajwad.",SwamiPMaurya,"['I', 'be', 'request', 'the', 'people', 'of', 'my', 'assembly', 'constituency', 'Fazilnagar', 'not', 'to', 'pay', 'heed', 'to', 'any', 'rumor', 'of', 'opponent', 'and', 'vote', 'first', 'and', 'then', 'have', 'refreshments.\nJay', 'Bhim', 'Jay', 'Samajwad.']","[['I', 'n'], ['am', 'v'], ['requesting', 'v'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['my', 'n'], ['assembly', 'n'], ['constituency', 'n'], ['Fazilnagar', 'n'], ['not', 'r'], ['to', 'n'], ['pay', 'v'], ['heed', 'n'], ['to', 'n'], ['any', 'n'], ['rumor', 'n'], ['of', 'n'], ['opponents', 'n'], ['and', 'n'], ['vote', 'n'], ['first', 'r'], ['and', 'n'], ['then', 'r'], ['have', 'v'], ['refreshments.\nJay', 'n'], ['Bhim', 'n'], ['Jay', 'n'], ['Samajwad.', 'n']]",SP
142,2022-03-02 11:44:50+00:00,1.5e+18,"Oh look, the real form of BJP.
Yogi ji, you definitely get the attack do but I be safe.",SwamiPMaurya,"['Oh', 'look,', 'the', 'real', 'form', 'of', 'BJP.\nYogi', 'ji,', 'you', 'definitely', 'get', 'the', 'attack', 'do', 'but', 'I', 'be', 'safe.']","[['Oh', 'n'], ['look,', 'v'], ['the', 'n'], ['real', 'a'], ['form', 'n'], ['of', 'n'], ['BJP.\nYogi', 'n'], ['ji,', 'n'], ['you', 'n'], ['definitely', 'r'], ['got', 'v'], ['the', 'n'], ['attack', 'n'], ['done', 'v'], ['but', 'n'], ['I', 'n'], ['am', 'v'], ['safe.', 'a']]",SP
143,2022-03-01 13:07:12+00:00,1.5e+18,,SwamiPMaurya,[],[],SP
144,2022-03-01 12:24:42+00:00,1.5e+18,"While do a roadshow on the prescribed route, the gang-banded people of the BJP vandalize the vehicle run on me and the convoy and attack the worker fatally be a symbol of the desperation of the BJP. I strongly condemn, democracy cannot be weaken by stick and stick and violence.",SwamiPMaurya,"['While', 'do', 'a', 'roadshow', 'on', 'the', 'prescribed', 'route,', 'the', 'gang-banded', 'people', 'of', 'the', 'BJP', 'vandalize', 'the', 'vehicle', 'run', 'on', 'me', 'and', 'the', 'convoy', 'and', 'attack', 'the', 'worker', 'fatally', 'be', 'a', 'symbol', 'of', 'the', 'desperation', 'of', 'the', 'BJP.', 'I', 'strongly', 'condemn,', 'democracy', 'cannot', 'be', 'weaken', 'by', 'stick', 'and', 'stick', 'and', 'violence.']","[['While', 'n'], ['doing', 'v'], ['a', 'n'], ['roadshow', 'n'], ['on', 'n'], ['the', 'n'], ['prescribed', 'a'], ['route,', 'v'], ['the', 'n'], ['gang-banded', 'a'], ['people', 'n'], ['of', 'n'], ['the', 'n'], ['BJP', 'n'], ['vandalizing', 'v'], ['the', 'n'], ['vehicles', 'n'], ['running', 'v'], ['on', 'n'], ['me', 'n'], ['and', 'n'], ['the', 'n'], ['convoy', 'n'], ['and', 'n'], ['attacking', 'v'], ['the', 'n'], ['workers', 'n'], ['fatally', 'r'], ['is', 'v'], ['a', 'n'], ['symbol', 'n'], ['of', 'n'], ['the', 'n'], ['desperation', 'n'], ['of', 'n'], ['the', 'n'], ['BJP.', 'n'], ['I', 'n'], ['strongly', 'r'], ['condemn,', 'v'], ['democracy', 'n'], ['cannot', 'n'], ['be', 'v'], ['weakened', 'v'], ['by', 'n'], ['sticks', 'n'], ['and', 'n'], ['sticks', 'n'], ['and', 'n'], ['violence.', 'n']]",SP
145,2022-02-27 15:20:57+00:00,1.5e+18,"Mr. Akhilesh Yadav ji, you should lead in the role of Shri Krishna in the battlefield of Uttar Pradesh.
I will make Arjun Rupi Swami Prasad Maurya clear the BJP from UP.
...",SwamiPMaurya,"['Mr.', 'Akhilesh', 'Yadav', 'ji,', 'you', 'should', 'lead', 'in', 'the', 'role', 'of', 'Shri', 'Krishna', 'in', 'the', 'battlefield', 'of', 'Uttar', 'Pradesh.\nI', 'will', 'make', 'Arjun', 'Rupi', 'Swami', 'Prasad', 'Maurya', 'clear', 'the', 'BJP', 'from', 'UP.\n...']","[['Mr.', 'n'], ['Akhilesh', 'n'], ['Yadav', 'n'], ['ji,', 'n'], ['you', 'n'], ['should', 'n'], ['lead', 'v'], ['in', 'n'], ['the', 'n'], ['role', 'n'], ['of', 'n'], ['Shri', 'n'], ['Krishna', 'n'], ['in', 'n'], ['the', 'n'], ['battlefield', 'n'], ['of', 'n'], ['Uttar', 'n'], ['Pradesh.\nI', 'n'], ['will', 'n'], ['make', 'v'], ['Arjun', 'n'], ['Rupi', 'n'], ['Swami', 'n'], ['Prasad', 'n'], ['Maurya', 'n'], ['clear', 'v'], ['the', 'n'], ['BJP', 'n'], ['from', 'n'], ['UP.\n...', 'n']]",SP
146,2022-02-27 15:01:08+00:00,1.5e+18,"mother. National President, Shri Akhilesh Yadav ji address a huge public meeting in Fazilnagar, the storm of SP which have start from western Uttar Pradesh, today the tsunami of mass influx in Fazilnagar give dust to the opponent and the example of form the government of SP on March 10. established.",SwamiPMaurya,"['mother.', 'National', 'President,', 'Shri', 'Akhilesh', 'Yadav', 'ji', 'address', 'a', 'huge', 'public', 'meeting', 'in', 'Fazilnagar,', 'the', 'storm', 'of', 'SP', 'which', 'have', 'start', 'from', 'western', 'Uttar', 'Pradesh,', 'today', 'the', 'tsunami', 'of', 'mass', 'influx', 'in', 'Fazilnagar', 'give', 'dust', 'to', 'the', 'opponent', 'and', 'the', 'example', 'of', 'form', 'the', 'government', 'of', 'SP', 'on', 'March', '10.', 'established.']","[['mother.', 'a'], ['National', 'n'], ['President,', 'n'], ['Shri', 'n'], ['Akhilesh', 'n'], ['Yadav', 'n'], ['ji', 'n'], ['addressed', 'v'], ['a', 'n'], ['huge', 'a'], ['public', 'a'], ['meeting', 'n'], ['in', 'n'], ['Fazilnagar,', 'n'], ['the', 'n'], ['storm', 'n'], ['of', 'n'], ['SP', 'n'], ['which', 'n'], ['had', 'v'], ['started', 'v'], ['from', 'n'], ['western', 'a'], ['Uttar', 'n'], ['Pradesh,', 'n'], ['today', 'n'], ['the', 'n'], ['tsunami', 'n'], ['of', 'n'], ['mass', 'n'], ['influx', 'n'], ['in', 'n'], ['Fazilnagar', 'n'], ['gave', 'v'], ['dust', 'n'], ['to', 'n'], ['the', 'n'], ['opponents', 'n'], ['and', 'n'], ['the', 'n'], ['example', 'n'], ['of', 'n'], ['forming', 'v'], ['the', 'n'], ['government', 'n'], ['of', 'n'], ['SP', 'n'], ['on', 'n'], ['March', 'n'], ['10.', 'n'], ['established.', 'n']]",SP
147,2022-02-27 05:05:31+00:00,1.5e+18,,SwamiPMaurya,[],[],SP
148,2022-02-25 12:28:11+00:00,1.5e+18,"Addressing the election meeting organize in Gauri Shriram of Tamkuhiraj Vidhan Sabha, he appeal to the respect public present to make Samajwadi Party candidate Dr. Uday Narayan Gupta victorious by press the cycle button on March 3.",SwamiPMaurya,"['Addressing', 'the', 'election', 'meeting', 'organize', 'in', 'Gauri', 'Shriram', 'of', 'Tamkuhiraj', 'Vidhan', 'Sabha,', 'he', 'appeal', 'to', 'the', 'respect', 'public', 'present', 'to', 'make', 'Samajwadi', 'Party', 'candidate', 'Dr.', 'Uday', 'Narayan', 'Gupta', 'victorious', 'by', 'press', 'the', 'cycle', 'button', 'on', 'March', '3.']","[['Addressing', 'v'], ['the', 'n'], ['election', 'n'], ['meeting', 'n'], ['organized', 'v'], ['in', 'n'], ['Gauri', 'n'], ['Shriram', 'n'], ['of', 'n'], ['Tamkuhiraj', 'n'], ['Vidhan', 'n'], ['Sabha,', 'n'], ['he', 'n'], ['appealed', 'v'], ['to', 'n'], ['the', 'n'], ['respected', 'v'], ['public', 'a'], ['present', 'n'], ['to', 'n'], ['make', 'v'], ['Samajwadi', 'n'], ['Party', 'n'], ['candidate', 'n'], ['Dr.', 'n'], ['Uday', 'n'], ['Narayan', 'n'], ['Gupta', 'n'], ['victorious', 'a'], ['by', 'n'], ['pressing', 'v'], ['the', 'n'], ['cycle', 'n'], ['button', 'n'], ['on', 'n'], ['March', 'n'], ['3.', 'n']]",SP
149,2022-02-24 13:46:19+00:00,1.5e+18,"Under the leadership of the National President of Samajwadi Party, Shri Akhilesh Yadav, the storm of change be go on in the Samajwadi Party Grand Alliance, in which the storm of the Bharatiya Janata Party be sure to be cleared. Today address a public meeting with Dr. Sanjay Chauhan ji in Thadhibhar village of Fazilnagar.",SwamiPMaurya,"['Under', 'the', 'leadership', 'of', 'the', 'National', 'President', 'of', 'Samajwadi', 'Party,', 'Shri', 'Akhilesh', 'Yadav,', 'the', 'storm', 'of', 'change', 'be', 'go', 'on', 'in', 'the', 'Samajwadi', 'Party', 'Grand', 'Alliance,', 'in', 'which', 'the', 'storm', 'of', 'the', 'Bharatiya', 'Janata', 'Party', 'be', 'sure', 'to', 'be', 'cleared.', 'Today', 'address', 'a', 'public', 'meeting', 'with', 'Dr.', 'Sanjay', 'Chauhan', 'ji', 'in', 'Thadhibhar', 'village', 'of', 'Fazilnagar.']","[['Under', 'n'], ['the', 'n'], ['leadership', 'n'], ['of', 'n'], ['the', 'n'], ['National', 'n'], ['President', 'n'], ['of', 'n'], ['Samajwadi', 'n'], ['Party,', 'n'], ['Shri', 'n'], ['Akhilesh', 'n'], ['Yadav,', 'n'], ['the', 'n'], ['storm', 'n'], ['of', 'n'], ['change', 'n'], ['is', 'v'], ['going', 'v'], ['on', 'n'], ['in', 'n'], ['the', 'n'], ['Samajwadi', 'n'], ['Party', 'n'], ['Grand', 'n'], ['Alliance,', 'n'], ['in', 'n'], ['which', 'n'], ['the', 'n'], ['storm', 'n'], ['of', 'n'], ['the', 'n'], ['Bharatiya', 'n'], ['Janata', 'n'], ['Party', 'n'], ['is', 'v'], ['sure', 'a'], ['to', 'n'], ['be', 'v'], ['cleared.', 'v'], ['Today', 'n'], ['addressed', 'v'], ['a', 'n'], ['public', 'a'], ['meeting', 'n'], ['with', 'n'], ['Dr.', 'n'], ['Sanjay', 'n'], ['Chauhan', 'n'], ['ji', 'n'], ['in', 'n'], ['Thadhibhar', 'n'], ['village', 'n'], ['of', 'n'], ['Fazilnagar.', 'n']]",SP
150,2022-02-23 06:37:00+00:00,1.5e+18,"After vote in Unchahar in the fourth phase of elections, he thank the public after see the enthusiasm of the huge voting. Come form the government of SP, save UP from BJP.
...",SwamiPMaurya,"['After', 'vote', 'in', 'Unchahar', 'in', 'the', 'fourth', 'phase', 'of', 'elections,', 'he', 'thank', 'the', 'public', 'after', 'see', 'the', 'enthusiasm', 'of', 'the', 'huge', 'voting.', 'Come', 'form', 'the', 'government', 'of', 'SP,', 'save', 'UP', 'from', 'BJP.\n...']","[['After', 'n'], ['voting', 'v'], ['in', 'n'], ['Unchahar', 'n'], ['in', 'n'], ['the', 'n'], ['fourth', 'a'], ['phase', 'n'], ['of', 'n'], ['elections,', 'n'], ['he', 'n'], ['thanked', 'v'], ['the', 'n'], ['public', 'n'], ['after', 'n'], ['seeing', 'v'], ['the', 'n'], ['enthusiasm', 'n'], ['of', 'n'], ['the', 'n'], ['huge', 'a'], ['voting.', 'n'], ['Come', 'n'], ['form', 'n'], ['the', 'n'], ['government', 'n'], ['of', 'n'], ['SP,', 'n'], ['save', 'v'], ['UP', 'n'], ['from', 'n'], ['BJP.\n...', 'n']]",SP
151,2022-02-23 04:37:35+00:00,1.5e+18,"President of Rashtriya Kisan Manch, Pt. Shekhar Dixit ji have support the alliance of Samajwadi Party to remove the anti-farmer BJP government and bring prosperity to the farmer and youth. Thanks a lot for that.
@ptshekhardixit",SwamiPMaurya,"['President', 'of', 'Rashtriya', 'Kisan', 'Manch,', 'Pt.', 'Shekhar', 'Dixit', 'ji', 'have', 'support', 'the', 'alliance', 'of', 'Samajwadi', 'Party', 'to', 'remove', 'the', 'anti-farmer', 'BJP', 'government', 'and', 'bring', 'prosperity', 'to', 'the', 'farmer', 'and', 'youth.', 'Thanks', 'a', 'lot', 'for', 'that.\n@ptshekhardixit']","[['President', 'n'], ['of', 'n'], ['Rashtriya', 'n'], ['Kisan', 'n'], ['Manch,', 'n'], ['Pt.', 'n'], ['Shekhar', 'n'], ['Dixit', 'n'], ['ji', 'n'], ['has', 'v'], ['supported', 'v'], ['the', 'n'], ['alliance', 'n'], ['of', 'n'], ['Samajwadi', 'n'], ['Party', 'n'], ['to', 'n'], ['remove', 'v'], ['the', 'n'], ['anti-farmer', 'a'], ['BJP', 'n'], ['government', 'n'], ['and', 'n'], ['bring', 'v'], ['prosperity', 'n'], ['to', 'n'], ['the', 'n'], ['farmers', 'n'], ['and', 'n'], ['youth.', 'a'], ['Thanks', 'n'], ['a', 'n'], ['lot', 'n'], ['for', 'n'], ['that.\n@ptshekhardixit', 'n']]",SP
152,2022-02-23 02:35:32+00:00,1.5e+18,"To strengthen democracy,
Come vote first, have refreshment later.",SwamiPMaurya,"['To', 'strengthen', 'democracy,\nCome', 'vote', 'first,', 'have', 'refreshment', 'later.']","[['To', 'n'], ['strengthen', 'v'], ['democracy,\nCome', 'a'], ['vote', 'n'], ['first,', 'n'], ['have', 'v'], ['refreshments', 'n'], ['later.', 'v']]",SP
153,2022-02-22 14:46:30+00:00,1.5e+18,"There be an appeal to the people of the state to vote maximum in the fourth phase on February 23 and strengthen democracy.
I be also locate in front of Unchahar Kotwali (Rae Bareilly) booth no. I will vote at 10:00 be in 351, primary school.
...",SwamiPMaurya,"['There', 'be', 'an', 'appeal', 'to', 'the', 'people', 'of', 'the', 'state', 'to', 'vote', 'maximum', 'in', 'the', 'fourth', 'phase', 'on', 'February', '23', 'and', 'strengthen', 'democracy.\nI', 'be', 'also', 'locate', 'in', 'front', 'of', 'Unchahar', 'Kotwali', '(Rae', 'Bareilly)', 'booth', 'no.', 'I', 'will', 'vote', 'at', '10:00', 'be', 'in', '351,', 'primary', 'school.\n...']","[['There', 'n'], ['is', 'v'], ['an', 'n'], ['appeal', 'n'], ['to', 'n'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['the', 'n'], ['state', 'n'], ['to', 'n'], ['vote', 'v'], ['maximum', 'n'], ['in', 'n'], ['the', 'n'], ['fourth', 'a'], ['phase', 'n'], ['on', 'n'], ['February', 'n'], ['23', 'n'], ['and', 'n'], ['strengthen', 'v'], ['democracy.\nI', 'n'], ['am', 'v'], ['also', 'r'], ['located', 'v'], ['in', 'n'], ['front', 'n'], ['of', 'n'], ['Unchahar', 'n'], ['Kotwali', 'n'], ['(Rae', 'n'], ['Bareilly)', 'n'], ['booth', 'n'], ['no.', 'n'], ['I', 'n'], ['will', 'n'], ['vote', 'v'], ['at', 'n'], ['10:00', 'n'], ['am', 'v'], ['in', 'n'], ['351,', 'n'], ['primary', 'a'], ['school.\n...', 'n']]",SP
